ListingKey,FirstRecordedCreditLine,Occupation,AmountDelinquent,BorrowerRate,StatedMonthlyIncome,year
53273422666979135B9AE17,1999-08-09 00:00:00,Analyst,0.0,0.3333,4916.666667,1999
21603579977797259292B9A,1999-03-23 00:00:00,Retail Management,0.0,0.2736,4083.333333,1999
134D35734162360967584C1,1991-12-01 00:00:00,Chemist,0.0,0.1414,6250.0,1991
DC083429979529800792FA6,1991-09-01 00:00:00,Tradesman - Mechanic,0.0,0.23,3500.0,1991
2CE13551372759107315425,1962-01-15 00:00:00,Executive,21135.0,0.1385,9166.666667,1962
26153571973151459316D54,2000-07-02 00:00:00,Accountant/CPA,0.0,0.2916,4500.0,2000
F5633569140051072FCC6F8,1993-02-17 00:00:00,Biologist,0.0,0.2226,5166.666667,1993
78C0346018698152435C0C5,2000-09-25 00:00:00,Accountant/CPA,0.0,0.2065,4500.0,2000
6A643553265939716F12C35,2004-04-18 00:00:00,Administrative Assistant,0.0,0.2099,4833.333333,2004
0F6E359416373223198058F,1997-05-09 00:00:00,Teacher,0.0,0.1695,6258.666667,1997
77A43535787538255528D55,1995-09-13 00:00:00,Skilled Labor,0.0,0.2468,3750.0,1995
31AB3382583008109A0DDE9,1996-04-30 00:00:00,Scientist,0.0,0.125,7691.0,1996
3E4C3423647181776E17C58,2000-10-23 00:00:00,Skilled Labor,542.0,0.14,5916.666667,2000
D29135447454194965F4A9D,1996-03-01 00:00:00,Administrative Assistant,0.0,0.2452,5000.0,1996
53493548983484867102108,1994-10-09 00:00:00,Administrative Assistant,0.0,0.2148,2825.0,1994
18F4340693320281730CD4B,1991-03-01 00:00:00,Sales - Retail,0.0,0.0899,6000.0,1991
6CAA34925543687971FC5B6,1988-02-25 00:00:00,Accountant/CPA,0.0,0.35,3151.0,1988
52013546460769337E1A81F,1999-11-30 00:00:00,Skilled Labor,0.0,0.1768,8333.333333,1999
2DD83409472523561A6B242,1989-04-03 00:00:00,Construction,0.0,0.11,11666.666667,1989
309D3402826616027FA9052,2000-12-02 00:00:00,Sales - Commission,0.0,0.2441,10000.0,2000
BFE63583343869846D0DAA1,1999-12-04 00:00:00,Retail Management,0.0,0.2099,4500.0,1999
4880358035714667442A806,1999-06-25 00:00:00,Analyst,1660.0,0.2916,4666.666667,1999
5F5D3402448849263EB107F,1991-02-04 00:00:00,Sales - Commission,0.0,0.1215,5666.666667,1991
E5C23413160948264F5F093,2003-08-26 00:00:00,Social Worker,0.0,0.35,0.0,2003
67853384234840905A02CB4,1993-11-08 00:00:00,Clerical,0.0,0.13,2000.0,1993
7150355295131565709697A,1973-07-09 00:00:00,Computer Programmer,0.0,0.0974,6666.666667,1973
0A8234014133619526E8672,2001-03-27 00:00:00,Computer Programmer,0.0,0.089,3500.0,2001
F27B35023870105702A0A29,1996-02-22 00:00:00,Computer Programmer,710.0,0.35,5791.666667,1996
578B3593906690449A27F4E,2001-06-12 00:00:00,Skilled Labor,0.0,0.2045,4500.0,2001
7F3B359861038617092FEF1,1991-08-06 00:00:00,Truck Driver,0.0,0.2304,4666.666667,1991
AAA93472541180659241824,1995-09-20 00:00:00,Computer Programmer,0.0,0.073,3875.0,1995
3BCF35971746186280A21C5,2004-03-08 00:00:00,Police Officer/Correction Officer,0.0,0.2694,5000.0,2004
0BAC35264922028063D4CE5,1994-12-16 00:00:00,Computer Programmer,19756.0,0.3099,9500.0,1994
170C3553351579510E13E52,1987-10-01 00:00:00,Executive,0.0,0.3177,10833.333333,1987
4F623541163857000137D87,1989-08-07 00:00:00,Laborer,0.0,0.1449,3750.0,1989
A94E358387753445538928C,1996-05-17 00:00:00,Retail Management,0.0,0.1219,5833.333333,1996
EC2935798635934655DE0C7,1996-07-15 00:00:00,Administrative Assistant,441.0,0.3096,2196.0,1996
A7E33583317416116771A62,1999-03-06 00:00:00,Clerical,0.0,0.2859,1700.0,1999
6F4D3573736338920188FEB,1995-11-25 00:00:00,Civil Service,0.0,0.1269,5439.333333,1995
692D35760486190542A2D46,1995-11-20 00:00:00,Administrative Assistant,0.0,0.2492,2083.333333,1995
B5273567194330610DC475F,2000-01-28 00:00:00,Construction,0.0,0.2398,8500.0,2000
D85D34880864535050DDF15,1991-01-01 00:00:00,Police Officer/Correction Officer,2181.0,0.092,8333.333333,1991
D256341861828173664A2B3,1984-07-01 00:00:00,Analyst,0.0,0.1045,6853.416667,1984
F66035894321500789A318D,1980-09-23 00:00:00,Analyst,6792.0,0.2379,8408.333333,1980
EE6F3418500234408FA5F51,1993-11-24 00:00:00,Tradesman - Mechanic,4321.0,0.16,5750.0,1993
497A33925632838096EBD40,1994-05-10 00:00:00,Civil Service,0.0,0.133,7583.333333,1994
6395360434786104560D158,1988-03-01 00:00:00,Analyst,0.0,0.1485,4333.333333,1988
C4113601615966401F101B5,1990-10-05 00:00:00,Teacher,0.0,0.1099,17916.666667,1990
BB443388444401804FDF810,1991-07-18 00:00:00,Retail Management,7579.0,0.1455,4382.166667,1991
5E7335991166119497859AB,1997-04-06 00:00:00,Accountant/CPA,0.0,0.2235,6250.0,1997
94B435374071325617996DA,1990-10-01 00:00:00,Nurse (RN),0.0,0.1449,7916.666667,1990
F43236031229637402FC598,1991-07-01 00:00:00,Computer Programmer,0.0,0.1585,5958.333333,1991
BDE234658195589621CE402,1956-01-01 00:00:00,Sales - Retail,0.0,0.35,2333.333333,1956
E54035997233568526D7CED,2005-03-25 00:00:00,Engineer - Chemical,0.0,0.0809,6000.0,2005
D92D3537284135588F93673,1997-05-13 00:00:00,Skilled Labor,0.0,0.2049,4541.666667,1997
FBDB355794355930730B71B,1998-03-24 00:00:00,Architect,0.0,0.0839,5666.666667,1998
E6F8353529096900594B6E1,1990-05-01 00:00:00,Analyst,0.0,0.0974,6166.666667,1990
E651352700534220582F95E,2000-09-29 00:00:00,Analyst,0.0,0.2699,4583.333333,2000
24373501195149546D3B233,2006-10-16 00:00:00,Retail Management,0.0,0.295,1500.0,2006
0DFC3587470604048800C1B,2003-09-24 00:00:00,Analyst,0.0,0.2566,4583.333333,2003
918435888078138725B5D31,1990-10-26 00:00:00,Tradesman - Mechanic,0.0,0.2849,8000.0,1990
23F8354928667024275C38F,2003-12-28 00:00:00,Construction,0.0,0.183,16666.666667,2003
A74235994671688993DD6FF,2002-09-12 00:00:00,Attorney,0.0,0.1585,6666.666667,2002
67F835955669821201BFDA2,1996-07-08 00:00:00,Investor,0.0,0.1795,10000.0,1996
B921347256493326722162A,1987-02-25 00:00:00,Executive,0.0,0.264,16666.666667,1987
EF3C355331548489699A09B,1987-11-01 00:00:00,Accountant/CPA,0.0,0.2099,4000.0,1987
A36D36009117857198E33AA,2000-11-08 00:00:00,Teacher,0.0,0.093,6000.0,2000
11913548813365517E326BE,1989-06-01 00:00:00,Nurse (RN),0.0,0.1768,8250.0,1989
438135294930166371079BE,1998-08-17 00:00:00,Retail Management,0.0,0.1656,4333.333333,1998
119D3387529615865D785C2,1995-05-22 00:00:00,Construction,0.0,0.19,4133.333333,1995
9EB6354296013743844D40C,1993-12-22 00:00:00,Administrative Assistant,0.0,0.1449,3149.583333,1993
B40E35814439721486A8625,1999-09-22 00:00:00,Clergy,0.0,0.2419,8016.666667,1999
71E335915432542896500EB,2000-12-22 00:00:00,Administrative Assistant,0.0,0.2699,3380.0,2000
46993511524306162693A78,1992-12-29 00:00:00,Attorney,0.0,0.2599,9416.666667,1992
A9E0342157981203940CC23,1998-10-06 00:00:00,Executive,40.0,0.35,5333.333333,1998
EA3B3485510263921C43E32,1979-09-16 00:00:00,Teacher,245.0,0.23,1416.666667,1979
89853559442875920D3BBEB,1983-03-01 00:00:00,Analyst,0.0,0.1679,15833.333333,1983
FBF435501429285641E49A0,1995-01-25 00:00:00,Skilled Labor,0.0,0.2489,5833.333333,1995
1E5B3413994422935BB5540,1996-10-08 00:00:00,Clerical,0.0,0.3485,3100.0,1996
2E0335912339806335872FC,1996-11-05 00:00:00,Teacher,0.0,0.2379,5083.333333,1996
4D9C34065492605612A1237,1996-08-16 00:00:00,Engineer - Chemical,0.0,0.21,5833.333333,1996
E9433581484526317786A53,1988-04-01 00:00:00,Administrative Assistant,0.0,0.0869,6250.0,1988
345A3545399057334F941CC,1980-09-01 00:00:00,Executive,0.0,0.2499,7583.333333,1980
D75835524753160039D7D43,1995-12-16 00:00:00,Nurse (RN),0.0,0.3177,12000.0,1995
1CCD35588640331891629AD,2002-06-17 00:00:00,Retail Management,0.0,0.2449,5416.666667,2002
A38F3394825311429AF613B,1987-02-04 00:00:00,Computer Programmer,0.0,0.08,4166.666667,1987
744A352583950463536D70F,1998-05-19 00:00:00,Construction,0.0,0.139,6666.666667,1998
88B93603200401136722D83,1993-12-27 00:00:00,Civil Service,0.0,0.1715,7700.0,1993
F4193397905437945F29B02,1982-11-01 00:00:00,Accountant/CPA,1673.0,0.23,5416.666667,1982
46293493795612054FC5251,2004-04-27 00:00:00,Waiter/Waitress,0.0,0.1515,166.666667,2004
EBE234251074413432C32DB,1991-03-01 00:00:00,Engineer - Electrical,0.0,0.0615,9833.333333,1991
A3BC35930747247286921EF,1997-02-03 00:00:00,Computer Programmer,0.0,0.105,12500.0,1997
9B793399723255937FCAE45,1996-01-26 00:00:00,Police Officer/Correction Officer,0.0,0.1627,2708.333333,1996
006035122722768330A98E1,1993-04-24 00:00:00,Executive,0.0,0.089,27083.333333,1993
B8FC3420643313897217DAA,1985-05-01 00:00:00,Administrative Assistant,0.0,0.182,2250.0,1985
A0CB3389017803637AE3E3F,1996-07-29 00:00:00,Teacher,12420.0,0.1395,3416.666667,1996
831B355347887900504167F,2000-06-23 00:00:00,Truck Driver,0.0,0.1619,2550.0,2000
8F923584166773533B058BE,1999-08-29 00:00:00,Social Worker,0.0,0.3032,9166.666667,1999
441F35375692944094B8499,1996-09-09 00:00:00,Sales - Commission,0.0,0.3058,4333.333333,1996
C27F35886104754714CDE6B,1998-08-13 00:00:00,Clerical,0.0,0.2859,3166.666667,1998
E1C43531286519230DE1417,1988-03-26 00:00:00,Clerical,0.0,0.2599,2703.25,1988
A4BC355900110837766105C,1975-07-01 00:00:00,Social Worker,0.0,0.2624,2916.666667,1975
7BAA3589495137879DBB1A6,1995-03-09 00:00:00,Analyst,0.0,0.2015,5166.666667,1995
5D35356567230077790298F,1998-01-20 00:00:00,Teacher,0.0,0.0839,4427.0,1998
BCCE3604700430863848733,1995-12-05 00:00:00,Skilled Labor,0.0,0.203,4125.0,1995
701F35380660979863AA861,2005-12-28 00:00:00,Accountant/CPA,0.0,0.2287,5416.666667,2005
747A3536224315796E5494B,1994-10-03 00:00:00,Flight Attendant,0.0,0.1845,3166.666667,1994
6FAE352293048099535CBC9,1982-10-01 00:00:00,Skilled Labor,0.0,0.3199,5000.0,1982
48ED3594498562856096AB6,1975-11-22 00:00:00,Teacher,0.0,0.099,4166.666667,1975
832B351486200669988139A,2002-08-13 00:00:00,Construction,0.0,0.2199,5113.333333,2002
6532359225174425940531C,1996-04-22 00:00:00,Construction,0.0,0.2769,4166.666667,1996
BCEB3469306107638D4CBC5,1994-12-30 00:00:00,Food Service Management,0.0,0.1975,5000.0,1994
E078341730900411363DDBD,1996-02-27 00:00:00,Construction,0.0,0.111,13333.333333,1996
D8C53588426633809143E06,1977-12-24 00:00:00,Medical Technician,0.0,0.2579,5666.666667,1977
67EC33875047254856616A0,1998-07-01 00:00:00,Food Service Management,0.0,0.11,5491.666667,1998
4E6C3484251827024613316,1998-06-05 00:00:00,Engineer - Mechanical,0.0,0.071,7916.666667,1998
D80435399075910004F908E,2011-02-01 00:00:00,Retail Management,0.0,0.2552,3194.75,2011
B1DD3557160145073F62A1B,2003-07-18 00:00:00,Waiter/Waitress,0.0,0.1939,2083.333333,2003
A9323596737236057BAFC3C,1996-06-01 00:00:00,Civil Service,0.0,0.1795,5833.333333,1996
967A359534994288871A857,1996-11-09 00:00:00,Police Officer/Correction Officer,0.0,0.1349,6000.0,1996
CBE43562648783289D7E342,1994-08-02 00:00:00,Analyst,0.0,0.1899,7833.333333,1994
C175349890046218972ABA3,1989-03-10 00:00:00,Sales - Retail,0.0,0.25,4333.333333,1989
A77335991083896444A8224,2006-01-02 00:00:00,Engineer - Electrical,0.0,0.2694,3166.666667,2006
733D3573779685008A10C93,1992-05-01 00:00:00,Engineer - Electrical,0.0,0.0699,4333.333333,1992
1AD03522457407647657E9E,1992-04-25 00:00:00,Sales - Commission,0.0,0.3199,2500.0,1992
1E823429812399976FFB5C7,1992-04-03 00:00:00,Executive,0.0,0.06,5833.333333,1992
D52735900494634388D0CA4,2003-08-01 00:00:00,Engineer - Electrical,0.0,0.2699,6666.666667,2003
C1003463059063534FB07EF,2001-12-12 00:00:00,Computer Programmer,0.0,0.2994,4166.666667,2001
91DD3556205736724748281,1999-08-30 00:00:00,Engineer - Electrical,0.0,0.2684,6250.0,1999
C418349939574677984C406,1991-01-31 00:00:00,Professor,0.0,0.2775,7166.666667,1991
F239339479421578804596B,1998-09-09 00:00:00,Nurse (RN),0.0,0.11,6250.0,1998
60723594467954841178D71,1999-06-20 00:00:00,Executive,0.0,0.2925,11833.333333,1999
BBB23592284210973DD4B55,1998-05-28 00:00:00,Attorney,0.0,0.1915,11397.583333,1998
56D135090973778894457E2,1995-11-21 00:00:00,Executive,0.0,0.2599,7500.0,1995
7407357600110651742F010,2007-01-20 00:00:00,Computer Programmer,0.0,0.2859,5583.333333,2007
47E93556696808450971E6C,1996-10-22 00:00:00,Analyst,0.0,0.0974,7375.0,1996
DE35358770783088361CC2B,2005-07-26 00:00:00,Truck Driver,0.0,0.2179,4125.0,2005
F68A35237037870239F1BB4,2000-09-01 00:00:00,Computer Programmer,0.0,0.1899,3241.333333,2000
77533429483083364E2FBEF,1996-02-27 00:00:00,Skilled Labor,0.0,0.08,8750.0,1996
6A9A3600621889975E9646F,1994-07-16 00:00:00,Truck Driver,0.0,0.1535,6457.833333,1994
40F03501846236048B33E73,2004-09-07 00:00:00,Computer Programmer,0.0,0.295,4700.0,2004
A18A35629964500314529DB,1994-08-09 00:00:00,Clerical,0.0,0.1939,1041.666667,1994
B5F13553789415731FE6FDD,1998-06-02 00:00:00,Sales - Commission,175.0,0.2969,4500.0,1998
65FF3556689472177E374B0,1983-07-01 00:00:00,Clerical,244.0,0.2449,7083.333333,1983
D3733598735773138ECCB88,2001-09-07 00:00:00,Civil Service,0.0,0.1039,6279.083333,2001
31FD355741677955368246B,1996-02-21 00:00:00,Doctor,2500.0,0.2181,6666.666667,1996
9674357710760044095E4D0,1998-03-27 00:00:00,Postal Service,0.0,0.2672,5000.0,1998
48EE359285448292065AD27,2000-05-23 00:00:00,Clerical,0.0,0.1725,3500.0,2000
56A536019443379104F3DDC,2006-12-19 00:00:00,Retail Management,212.0,0.1725,5416.666667,2006
044C3589416003232D13CD6,2007-08-09 00:00:00,Skilled Labor,0.0,0.2769,5416.666667,2007
800E35193286552491D442A,1989-10-25 00:00:00,Construction,0.0,0.2699,5833.333333,1989
25EC35782543340977C1AE9,1992-07-29 00:00:00,Teacher,0.0,0.2566,5583.333333,1992
19C13571707512127382DAA,1981-08-04 00:00:00,Clerical,11057.0,0.2492,2450.0,1981
4C793598668393027D13E42,2006-12-07 00:00:00,Computer Programmer,0.0,0.1905,3750.0,2006
29B2339054937261535D144,2001-03-30 00:00:00,Analyst,0.0,0.155,3000.0,2001
301D35674354093042250F4,1981-06-01 00:00:00,Executive,0.0,0.2859,5500.0,1981
8D323496894705340B3B1EF,1993-12-01 00:00:00,Administrative Assistant,0.0,0.35,2500.0,1993
27D13568964361621FF73EB,2006-05-28 00:00:00,Sales - Retail,0.0,0.2692,1250.0,2006
DA7835939317233295B6347,1997-08-12 00:00:00,Executive,0.0,0.099,14416.666667,1997
6F68358204343494993AF08,1994-05-02 00:00:00,Analyst,0.0,0.1984,2916.666667,1994
D5AC3596463874343869500,1990-06-06 00:00:00,Truck Driver,0.0,0.194,3750.0,1990
12E535315046036792F09B5,1993-02-23 00:00:00,Accountant/CPA,0.0,0.1465,7099.083333,1993
70EE359367769723063559F,1990-05-15 00:00:00,Accountant/CPA,0.0,0.2379,5000.0,1990
1CAC34820887102475D9F99,2003-03-08 00:00:00,Analyst,2291.0,0.35,5083.333333,2003
1A0A359331875408196A951,1979-02-13 00:00:00,Professor,0.0,0.1299,6250.0,1979
3502359466854349246662D,2002-01-23 00:00:00,Executive,0.0,0.1099,11666.666667,2002
E2FB349460609269225ED63,1988-08-01 00:00:00,Sales - Commission,16525.0,0.275,10000.0,1988
64E33404164733016F90FAF,1994-12-15 00:00:00,Sales - Retail,0.0,0.0918,3166.666667,1994
5E7A33991460297333B7611,1995-11-23 00:00:00,Attorney,241.0,0.19,5833.333333,1995
21563417429201053A52213,1996-05-24 00:00:00,Nurse (RN),214.0,0.3211,8559.166667,1996
0C683541529239330FD1CBC,2008-08-15 00:00:00,Tradesman - Mechanic,0.0,0.3177,2090.0,2008
307534007678454170CC94C,2004-12-31 00:00:00,Student - College Graduate Student,0.0,0.14,2166.666667,2004
BBFF3530040487744066095,2005-04-22 00:00:00,Administrative Assistant,0.0,0.3149,5416.666667,2005
40F43598716317915BBC33C,1995-04-01 00:00:00,Truck Driver,0.0,0.1355,6083.333333,1995
C1E63542208388790BF1A20,1998-08-31 00:00:00,Accountant/CPA,0.0,0.0999,6120.833333,1998
297835517219821647D9340,2002-05-29 00:00:00,Food Service Management,0.0,0.1469,3666.666667,2002
A36D354344206806945010B,1984-01-12 00:00:00,Administrative Assistant,6952.0,0.3177,5000.0,1984
CB663505049673776758C4F,1994-11-15 00:00:00,Nurse (LPN),0.0,0.3049,4333.333333,1994
0CD63476269158455D7637F,2007-04-22 00:00:00,Administrative Assistant,0.0,0.19,2342.083333,2007
E8BF35930843087530336C6,1977-10-01 00:00:00,Executive,0.0,0.0869,8333.333333,1977
F13A3429584917640813A3E,1999-07-13 00:00:00,Analyst,0.0,0.1645,4583.333333,1999
EB3A35787835286682BC857,2001-12-27 00:00:00,Analyst,0.0,0.1509,3916.666667,2001
6E1F350102437026424186B,1982-08-01 00:00:00,Analyst,0.0,0.295,29833.333333,1982
9F743523476594671AB752E,1996-06-26 00:00:00,Teacher,1031.0,0.2699,4166.666667,1996
F802359027419839764DDE9,1995-12-12 00:00:00,Truck Driver,0.0,0.1915,4166.666667,1995
9766358369195560440BC69,1987-12-02 00:00:00,Analyst,0.0,0.1519,11250.0,1987
FC8E338979308714204787B,1991-12-13 00:00:00,Administrative Assistant,874.0,0.195,2791.666667,1991
06DE35436337356185F21D9,1999-08-25 00:00:00,Nurse (LPN),0.0,0.3177,2916.666667,1999
6F8535305422909566860CA,1988-12-08 00:00:00,Engineer - Electrical,0.0,0.316,12500.0,1988
90923528729170811B34D29,1994-02-01 00:00:00,Nurse (RN),0.0,0.1799,8333.333333,1994
DC623417498118035AA1B99,1998-10-30 00:00:00,Military Enlisted,0.0,0.225,5000.0,1998
A61C35165848689059E7FD6,1999-12-28 00:00:00,Administrative Assistant,0.0,0.3199,1500.0,1999
01D635785663253823194DB,1993-02-16 00:00:00,Computer Programmer,0.0,0.0759,8350.333333,1993
90373572395466586548F62,2000-11-26 00:00:00,Sales - Commission,0.0,0.1509,13333.333333,2000
24753402329791516C1D681,1997-06-01 00:00:00,Administrative Assistant,0.0,0.26,4600.0,1997
CAB035765264361293D0869,1998-11-17 00:00:00,Nurse (LPN),0.0,0.1774,3750.0,1998
7DBC354068668849254A0E1,1994-05-06 00:00:00,Laborer,0.0,0.3304,3333.333333,1994
71693422985747801A9044F,2007-02-19 00:00:00,Food Service,0.0,0.31,1666.666667,2007
F1A9357622097876645E08D,1997-12-26 00:00:00,Administrative Assistant,0.0,0.1914,5006.0,1997
E8EB35332629260602C3B61,2006-10-05 00:00:00,Teacher's Aide,0.0,0.3127,3333.333333,2006
3E2333980933913379D4BBC,1986-07-01 00:00:00,Computer Programmer,0.0,0.133,4797.333333,1986
04FD3504122991377286D8A,2000-03-03 00:00:00,Analyst,0.0,0.1055,3916.666667,2000
94D93604205218805FD3507,1998-09-01 00:00:00,Analyst,0.0,0.0716,10033.333333,1998
CB96341985823960706815B,2003-05-12 00:00:00,Computer Programmer,0.0,0.108,6250.0,2003
6B023593260108748A29413,1986-04-03 00:00:00,Teacher,0.0,0.144,4583.333333,1986
C417360378747912526B893,1996-06-29 00:00:00,Sales - Retail,0.0,0.2694,3166.666667,1996
68523590958334547244D37,1990-08-02 00:00:00,Teacher,0.0,0.1399,7083.333333,1990
91C7355149790288927164A,1996-04-25 00:00:00,Teacher,0.0,0.3177,3750.0,1996
7E183599582654025CDBB71,2003-10-31 00:00:00,Administrative Assistant,0.0,0.1355,3500.0,2003
647E3414582810050444F4F,1996-12-13 00:00:00,Analyst,0.0,0.124,6250.0,1996
2924359402685559078FA84,1995-03-14 00:00:00,Analyst,0.0,0.1399,5666.666667,1995
58D8354334011307210EB4B,1998-02-17 00:00:00,Administrative Assistant,0.0,0.1874,3333.333333,1998
9EA7354890484756007694B,1983-03-15 00:00:00,Skilled Labor,0.0,0.2148,4208.333333,1983
20283559974200866157F08,2002-03-21 00:00:00,Nurse (RN),0.0,0.3177,4166.666667,2002
82D2359709354573231789F,1988-10-20 00:00:00,Analyst,0.0,0.1905,4583.333333,1988
19523487333867629CB374E,1998-04-16 00:00:00,Analyst,0.0,0.2355,16666.666667,1998
4C313526099461832353BCE,1997-08-28 00:00:00,Computer Programmer,3947.0,0.3199,6250.0,1997
9D1C35468120083576677C4,1997-11-20 00:00:00,Teacher,0.0,0.287,4000.0,1997
F461360337340290735A585,1979-08-16 00:00:00,Medical Technician,0.0,0.1585,3750.0,1979
7F123600492093299B67D92,2004-10-25 00:00:00,Professor,0.0,0.194,4333.333333,2004
5D9B3380811556171759AEC,2003-12-04 00:00:00,Military Enlisted,0.0,0.165,1666.666667,2003
43A0359720984521605AE07,1998-05-27 00:00:00,Executive,0.0,0.1465,5250.0,1998
0DEB351032566848818E832,1990-02-01 00:00:00,Fireman,5256.0,0.3199,5314.25,1990
8DD93388142148627B4ED80,1996-07-17 00:00:00,Teacher,348.0,0.2,3166.666667,1996
DEEE34119153067734CEBA5,1976-01-01 00:00:00,Laborer,0.0,0.08,1363.416667,1976
FFB63590422418955E332BC,1985-08-01 00:00:00,Police Officer/Correction Officer,35727.0,0.2999,6500.0,1985
2A983594283652586B13C93,1997-05-23 00:00:00,Civil Service,0.0,0.198,4666.666667,1997
EAF03517538727097ABF831,1995-01-19 00:00:00,Civil Service,0.0,0.3199,5894.0,1995
74703592271921047694633,1967-10-16 00:00:00,Analyst,0.0,0.18,7083.333333,1967
3DED35984650567785863F0,2011-10-13 00:00:00,Student - College Graduate Student,0.0,0.2694,4000.0,2011
B76134222047494955BDF50,1989-11-01 00:00:00,Sales - Retail,0.0,0.0891,1666.666667,1989
731B3414914148614E18496,1997-11-21 00:00:00,Skilled Labor,0.0,0.21,2201.166667,1997
4E67339900212991262AFDA,1985-07-16 00:00:00,Sales - Retail,0.0,0.25,9417.916667,1985
B7183529314439253E33208,1998-11-10 00:00:00,Computer Programmer,0.0,0.111,7983.083333,1998
EAE83595389805524D11D78,1995-09-15 00:00:00,Nurse (RN),0.0,0.155,4583.333333,1995
4AA63564888696830A403EF,2001-07-03 00:00:00,Truck Driver,0.0,0.1752,6250.0,2001
2EEC356145041254124A455,2000-04-18 00:00:00,Civil Service,0.0,0.3177,7045.833333,2000
0A7935929326402892DEC89,1987-10-06 00:00:00,Skilled Labor,0.0,0.105,5000.0,1987
968E35499083639431CFE74,1996-05-01 00:00:00,Retail Management,1132.0,0.261,9166.666667,1996
68273587653124139F78ABE,2002-04-11 00:00:00,Skilled Labor,0.0,0.2272,2916.666667,2002
423535349534101362AD4D6,1983-06-21 00:00:00,Analyst,0.0,0.2687,6833.333333,1983
2F71353067490191331785F,1986-09-18 00:00:00,Administrative Assistant,3258.0,0.2205,1833.333333,1986
932335830129312520E0B38,1992-12-07 00:00:00,Teacher,0.0,0.2859,3762.083333,1992
